t,sme_nt,smu_nt,sml_nt,h_comp_mean_nt,jh_proxy_gw
2015-03-16T18:29:00Z,26.00,26.00,0.00,30.00,0.804
2015-03-16T18:30:00Z,31.00,27.00,-4.00,30.00,0.964
2015-03-16T18:31:00Z,35.00,29.00,-6.00,30.00,1.093
2015-03-16T18:32:00Z,32.00,29.00,-3.00,30.00,0.996
2015-03-16T18:33:00Z,28.00,26.00,-2.00,30.00,0.867
2015-03-16T18:34:00Z,23.00,23.00,0.00,30.00,0.709
2015-03-16T18:35:00Z,22.00,22.00,0.00,30.00,0.677
2015-03-16T18:36:00Z,21.00,25.00,4.00,30.00,0.645
2015-03-16T18:37:00Z,23.00,28.00,5.00,31.00,0.709
2015-03-16T18:38:00Z,26.00,33.00,7.00,32.00,0.804
2015-03-16T18:39:00Z,28.00,35.00,7.00,32.00,0.867
2015-03-16T18:40:00Z,31.00,39.00,8.00,31.00,0.964
2015-03-16T18:41:00Z,21.00,32.00,11.00,31.00,0.645
2015-03-16T18:42:00Z,24.00,33.00,9.00,30.00,0.740
2015-03-16T18:43:00Z,23.00,33.00,10.00,29.00,0.709
2015-03-16T18:44:00Z,31.00,35.00,4.00,28.00,0.964
2015-03-16T18:45:00Z,36.00,37.00,1.00,28.00,1.125
2015-03-16T18:46:00Z,29.00,37.00,8.00,27.00,0.899
2015-03-16T18:47:00Z,36.00,37.00,1.00,27.00,1.125
2015-03-16T18:48:00Z,35.00,35.00,0.00,27.00,1.093
2015-03-16T18:49:00Z,34.00,34.00,0.00,26.00,1.060
2015-03-16T18:50:00Z,38.00,34.00,-4.00,26.00,1.191
2015-03-16T18:51:00Z,26.00,33.00,7.00,26.00,0.804
2015-03-16T18:52:00Z,20.00,30.00,10.00,27.00,0.614
2015-03-16T18:53:00Z,19.00,31.00,12.00,27.00,0.583
2015-03-16T18:54:00Z,23.00,32.00,9.00,27.00,0.709
2015-03-16T18:55:00Z,29.00,31.00,2.00,27.00,0.899
2015-03-16T18:56:00Z,34.00,31.00,-3.00,28.00,1.060
2015-03-16T18:57:00Z,33.00,33.00,0.00,28.00,1.028
2015-03-16T18:58:00Z,27.00,34.00,7.00,30.00,0.836
2015-03-16T18:59:00Z,31.00,33.00,2.00,31.00,0.964
2015-03-16T19:00:00Z,26.00,31.00,5.00,31.00,0.804
2015-03-16T19:01:00Z,24.00,29.00,5.00,32.00,0.740
2015-03-16T19:02:00Z,27.00,31.00,4.00,31.00,0.836
2015-03-16T19:03:00Z,28.00,32.00,4.00,31.00,0.867
2015-03-16T19:04:00Z,27.00,31.00,4.00,31.00,0.836
2015-03-16T19:05:00Z,25.00,32.00,7.00,31.00,0.772
2015-03-16T19:06:00Z,22.00,32.00,10.00,31.00,0.677
2015-03-16T19:07:00Z,22.00,32.00,10.00,31.00,0.677
2015-03-16T19:08:00Z,35.00,35.00,0.00,31.00,1.093
2015-03-16T19:09:00Z,27.00,34.00,7.00,32.00,0.836
2015-03-16T19:10:00Z,22.00,31.00,9.00,31.00,0.677
2015-03-16T19:11:00Z,20.00,30.00,10.00,32.00,0.614
2015-03-16T19:12:00Z,24.00,31.00,7.00,31.00,0.740
2015-03-16T19:13:00Z,21.00,31.00,10.00,31.00,0.645
2015-03-16T19:14:00Z,20.00,30.00,10.00,31.00,0.614
2015-03-16T19:15:00Z,25.00,31.00,6.00,30.00,0.772
2015-03-16T19:16:00Z,21.00,30.00,9.00,30.00,0.645
2015-03-16T19:17:00Z,19.00,30.00,11.00,29.00,0.583
2015-03-16T19:18:00Z,19.00,30.00,11.00,29.00,0.583
2015-03-16T19:19:00Z,23.00,29.00,6.00,28.00,0.709
2015-03-16T19:20:00Z,18.00,29.00,11.00,28.00,0.551
2015-03-16T19:21:00Z,18.00,30.00,12.00,28.00,0.551
2015-03-16T19:22:00Z,28.00,33.00,5.00,27.00,0.867
2015-03-16T19:23:00Z,25.00,33.00,8.00,27.00,0.772
2015-03-16T19:24:00Z,22.00,33.00,11.00,27.00,0.677
2015-03-16T19:25:00Z,23.00,33.00,10.00,27.00,0.709
2015-03-16T19:26:00Z,22.00,33.00,11.00,27.00,0.677
2015-03-16T19:27:00Z,25.00,35.00,10.00,27.00,0.772
2015-03-16T19:28:00Z,26.00,36.00,10.00,27.00,0.804
2015-03-16T19:29:00Z,29.00,35.00,6.00,27.00,0.899
2015-03-16T19:30:00Z,34.00,33.00,-1.00,26.00,1.060
2015-03-16T19:31:00Z,30.00,32.00,2.00,26.00,0.931
2015-03-16T19:32:00Z,29.00,30.00,1.00,26.00,0.899
2015-03-16T19:33:00Z,34.00,30.00,-4.00,25.00,1.060
2015-03-16T19:34:00Z,31.00,30.00,-1.00,25.00,0.964
2015-03-16T19:35:00Z,27.00,31.00,4.00,25.00,0.836
2015-03-16T19:36:00Z,25.00,31.00,6.00,24.00,0.772
2015-03-16T19:37:00Z,26.00,34.00,8.00,25.00,0.804
2015-03-16T19:38:00Z,28.00,36.00,8.00,26.00,0.867
2015-03-16T19:39:00Z,24.00,36.00,12.00,28.00,0.740
2015-03-16T19:40:00Z,20.00,33.00,13.00,29.00,0.614
2015-03-16T19:41:00Z,17.00,30.00,13.00,29.00,0.520
2015-03-16T19:42:00Z,22.00,31.00,9.00,29.00,0.677
2015-03-16T19:43:00Z,27.00,32.00,5.00,29.00,0.836
2015-03-16T19:44:00Z,26.00,31.00,5.00,28.00,0.804
2015-03-16T19:45:00Z,28.00,31.00,3.00,28.00,0.867
2015-03-16T19:46:00Z,25.00,31.00,6.00,28.00,0.772
2015-03-16T19:47:00Z,23.00,31.00,8.00,28.00,0.709
2015-03-16T19:48:00Z,27.00,31.00,4.00,28.00,0.836
2015-03-16T19:49:00Z,27.00,31.00,4.00,27.00,0.836
2015-03-16T19:50:00Z,26.00,31.00,5.00,27.00,0.804
2015-03-16T19:51:00Z,27.00,31.00,4.00,26.00,0.836
2015-03-16T19:52:00Z,29.00,32.00,3.00,26.00,0.899
2015-03-16T19:53:00Z,32.00,33.00,1.00,25.00,0.996
2015-03-16T19:54:00Z,34.00,34.00,0.00,25.00,1.060
2015-03-16T19:55:00Z,38.00,34.00,-4.00,25.00,1.191
2015-03-16T19:56:00Z,35.00,34.00,-1.00,25.00,1.093
2015-03-16T19:57:00Z,32.00,33.00,1.00,25.00,0.996
2015-03-16T19:58:00Z,34.00,32.00,-2.00,25.00,1.060
2015-03-16T19:59:00Z,35.00,31.00,-4.00,25.00,1.093
2015-03-16T20:00:00Z,30.00,31.00,1.00,26.00,0.931
2015-03-16T20:01:00Z,34.00,32.00,-2.00,26.00,1.060
2015-03-16T20:02:00Z,44.00,34.00,-10.00,26.00,1.388
2015-03-16T20:03:00Z,46.00,33.00,-13.00,26.00,1.454
2015-03-16T20:04:00Z,41.00,31.00,-10.00,26.00,1.289
2015-03-16T20:05:00Z,32.00,29.00,-3.00,26.00,0.996
2015-03-16T20:06:00Z,41.00,36.00,-5.00,26.00,1.289
2015-03-16T20:07:00Z,45.00,42.00,-3.00,26.00,1.421
2015-03-16T20:08:00Z,48.00,39.00,-9.00,25.00,1.521
2015-03-16T20:09:00Z,50.00,37.00,-13.00,25.00,1.587
2015-03-16T20:10:00Z,33.00,35.00,2.00,24.00,1.028
2015-03-16T20:11:00Z,35.00,36.00,1.00,24.00,1.093
2015-03-16T20:12:00Z,46.00,40.00,-6.00,24.00,1.454
2015-03-16T20:13:00Z,41.00,39.00,-2.00,24.00,1.289
2015-03-16T20:14:00Z,35.00,37.00,2.00,24.00,1.093
2015-03-16T20:15:00Z,32.00,30.00,-2.00,23.00,0.996
2015-03-16T20:16:00Z,34.00,26.00,-8.00,23.00,1.060
2015-03-16T20:17:00Z,43.00,37.00,-6.00,22.00,1.355
2015-03-16T20:18:00Z,41.00,31.00,-10.00,20.00,1.289
2015-03-16T20:19:00Z,45.00,30.00,-15.00,18.00,1.421
2015-03-16T20:20:00Z,37.00,26.00,-11.00,18.00,1.158
2015-03-16T20:21:00Z,35.00,26.00,-9.00,17.00,1.093
2015-03-16T20:22:00Z,40.00,31.00,-9.00,17.00,1.256
2015-03-16T20:23:00Z,42.00,33.00,-9.00,17.00,1.322
2015-03-16T20:24:00Z,43.00,34.00,-9.00,17.00,1.355
2015-03-16T20:25:00Z,37.00,31.00,-6.00,17.00,1.158
2015-03-16T20:26:00Z,33.00,28.00,-5.00,18.00,1.028
2015-03-16T20:27:00Z,29.00,28.00,-1.00,18.00,0.899
2015-03-16T20:28:00Z,27.00,26.00,-1.00,17.00,0.836
2015-03-16T20:29:00Z,31.00,25.00,-6.00,17.00,0.964
2015-03-16T20:30:00Z,25.00,25.00,0.00,17.00,0.772
2015-03-16T20:31:00Z,21.00,27.00,6.00,17.00,0.645
2015-03-16T20:32:00Z,25.00,28.00,3.00,17.00,0.772
2015-03-16T20:33:00Z,24.00,29.00,5.00,17.00,0.740
2015-03-16T20:34:00Z,27.00,29.00,2.00,17.00,0.836
2015-03-16T20:35:00Z,30.00,28.00,-2.00,17.00,0.931
2015-03-16T20:36:00Z,25.00,28.00,3.00,17.00,0.772
2015-03-16T20:37:00Z,27.00,28.00,1.00,16.00,0.836
2015-03-16T20:38:00Z,25.00,27.00,2.00,16.00,0.772
2015-03-16T20:39:00Z,21.00,26.00,5.00,16.00,0.645
2015-03-16T20:40:00Z,21.00,25.00,4.00,15.00,0.645
2015-03-16T20:41:00Z,22.00,25.00,3.00,15.00,0.677
2015-03-16T20:42:00Z,21.00,26.00,5.00,15.00,0.645
2015-03-16T20:43:00Z,20.00,27.00,7.00,15.00,0.614
2015-03-16T20:44:00Z,22.00,28.00,6.00,16.00,0.677
2015-03-16T20:45:00Z,24.00,29.00,5.00,16.00,0.740
2015-03-16T20:46:00Z,24.00,29.00,5.00,17.00,0.740
2015-03-16T20:47:00Z,24.00,28.00,4.00,17.00,0.740
2015-03-16T20:48:00Z,27.00,28.00,1.00,18.00,0.836
2015-03-16T20:49:00Z,26.00,28.00,2.00,18.00,0.804
2015-03-16T20:50:00Z,25.00,29.00,4.00,18.00,0.772
2015-03-16T20:51:00Z,26.00,28.00,2.00,18.00,0.804
2015-03-16T20:52:00Z,27.00,28.00,1.00,19.00,0.836
2015-03-16T20:53:00Z,26.00,27.00,1.00,19.00,0.804
2015-03-16T20:54:00Z,28.00,28.00,0.00,19.00,0.867
2015-03-16T20:55:00Z,27.00,28.00,1.00,19.00,0.836
2015-03-16T20:56:00Z,27.00,28.00,1.00,19.00,0.836
2015-03-16T20:57:00Z,26.00,27.00,1.00,19.00,0.804
2015-03-16T20:58:00Z,29.00,29.00,0.00,19.00,0.899
2015-03-16T20:59:00Z,30.00,29.00,-1.00,19.00,0.931
2015-03-16T21:00:00Z,30.00,30.00,0.00,19.00,0.931
2015-03-16T21:01:00Z,30.00,29.00,-1.00,18.00,0.931
2015-03-16T21:02:00Z,29.00,28.00,-1.00,18.00,0.899
2015-03-16T21:03:00Z,28.00,28.00,0.00,18.00,0.867
2015-03-16T21:04:00Z,28.00,30.00,2.00,18.00,0.867
2015-03-16T21:05:00Z,26.00,28.00,2.00,18.00,0.804
2015-03-16T21:06:00Z,27.00,28.00,1.00,18.00,0.836
2015-03-16T21:07:00Z,27.00,29.00,2.00,18.00,0.836
2015-03-16T21:08:00Z,26.00,28.00,2.00,19.00,0.804
2015-03-16T21:09:00Z,23.00,26.00,3.00,18.00,0.709
2015-03-16T21:10:00Z,28.00,28.00,0.00,18.00,0.867
2015-03-16T21:11:00Z,29.00,29.00,0.00,18.00,0.899
2015-03-16T21:12:00Z,29.00,29.00,0.00,18.00,0.899
2015-03-16T21:13:00Z,28.00,30.00,2.00,18.00,0.867
2015-03-16T21:14:00Z,29.00,31.00,2.00,18.00,0.899
2015-03-16T21:15:00Z,29.00,31.00,2.00,18.00,0.899
2015-03-16T21:16:00Z,29.00,30.00,1.00,19.00,0.899
2015-03-16T21:17:00Z,30.00,29.00,-1.00,19.00,0.931
2015-03-16T21:18:00Z,29.00,28.00,-1.00,19.00,0.899
2015-03-16T21:19:00Z,27.00,27.00,0.00,19.00,0.836
2015-03-16T21:20:00Z,27.00,27.00,0.00,18.00,0.836
2015-03-16T21:21:00Z,29.00,26.00,-3.00,17.00,0.899
2015-03-16T21:22:00Z,28.00,25.00,-3.00,16.00,0.867
2015-03-16T21:23:00Z,31.00,27.00,-4.00,15.00,0.964
2015-03-16T21:24:00Z,31.00,27.00,-4.00,15.00,0.964
2015-03-16T21:25:00Z,31.00,27.00,-4.00,14.00,0.964
2015-03-16T21:26:00Z,31.00,28.00,-3.00,14.00,0.964
2015-03-16T21:27:00Z,29.00,29.00,0.00,14.00,0.899
2015-03-16T21:28:00Z,27.00,29.00,2.00,14.00,0.836
2015-03-16T21:29:00Z,27.00,29.00,2.00,15.00,0.836
2015-03-16T21:30:00Z,26.00,29.00,3.00,15.00,0.804
2015-03-16T21:31:00Z,25.00,28.00,3.00,15.00,0.772
2015-03-16T21:32:00Z,23.00,28.00,5.00,15.00,0.709
2015-03-16T21:33:00Z,24.00,28.00,4.00,15.00,0.740
2015-03-16T21:34:00Z,24.00,28.00,4.00,15.00,0.740
2015-03-16T21:35:00Z,25.00,28.00,3.00,15.00,0.772
2015-03-16T21:36:00Z,25.00,28.00,3.00,15.00,0.772
2015-03-16T21:37:00Z,25.00,29.00,4.00,16.00,0.772
2015-03-16T21:38:00Z,25.00,29.00,4.00,16.00,0.772
2015-03-16T21:39:00Z,28.00,29.00,1.00,16.00,0.867
2015-03-16T21:40:00Z,28.00,28.00,0.00,17.00,0.867
2015-03-16T21:41:00Z,28.00,28.00,0.00,17.00,0.867
2015-03-16T21:42:00Z,31.00,29.00,-2.00,17.00,0.964
2015-03-16T21:43:00Z,29.00,29.00,0.00,17.00,0.899
2015-03-16T21:44:00Z,27.00,28.00,1.00,16.00,0.836
2015-03-16T21:45:00Z,25.00,28.00,3.00,16.00,0.772
2015-03-16T21:46:00Z,26.00,28.00,2.00,15.00,0.804
2015-03-16T21:47:00Z,26.00,27.00,1.00,15.00,0.804
2015-03-16T21:48:00Z,27.00,27.00,0.00,15.00,0.836
2015-03-16T21:49:00Z,27.00,27.00,0.00,14.00,0.836
2015-03-16T21:50:00Z,27.00,26.00,-1.00,14.00,0.836
2015-03-16T21:51:00Z,27.00,26.00,-1.00,14.00,0.836
2015-03-16T21:52:00Z,27.00,26.00,-1.00,14.00,0.836
2015-03-16T21:53:00Z,25.00,25.00,0.00,14.00,0.772
2015-03-16T21:54:00Z,25.00,24.00,-1.00,14.00,0.772
2015-03-16T21:55:00Z,29.00,25.00,-4.00,14.00,0.899
2015-03-16T21:56:00Z,29.00,25.00,-4.00,14.00,0.899
2015-03-16T21:57:00Z,28.00,26.00,-2.00,14.00,0.867
2015-03-16T21:58:00Z,26.00,25.00,-1.00,14.00,0.804
2015-03-16T21:59:00Z,25.00,25.00,0.00,13.00,0.772
2015-03-16T22:00:00Z,24.00,24.00,0.00,14.00,0.740
2015-03-16T22:01:00Z,28.00,25.00,-3.00,13.00,0.867
2015-03-16T22:02:00Z,29.00,25.00,-4.00,13.00,0.899
2015-03-16T22:03:00Z,27.00,25.00,-2.00,13.00,0.836
2015-03-16T22:04:00Z,26.00,24.00,-2.00,13.00,0.804
2015-03-16T22:05:00Z,28.00,25.00,-3.00,13.00,0.867
2015-03-16T22:06:00Z,29.00,26.00,-3.00,13.00,0.899
2015-03-16T22:07:00Z,27.00,26.00,-1.00,13.00,0.836
2015-03-16T22:08:00Z,26.00,26.00,0.00,13.00,0.804
2015-03-16T22:09:00Z,28.00,25.00,-3.00,14.00,0.867
2015-03-16T22:10:00Z,32.00,25.00,-7.00,14.00,0.996
2015-03-16T22:11:00Z,32.00,25.00,-7.00,15.00,0.996
2015-03-16T22:12:00Z,28.00,24.00,-4.00,15.00,0.867
2015-03-16T22:13:00Z,26.00,24.00,-2.00,14.00,0.804
2015-03-16T22:14:00Z,25.00,24.00,-1.00,14.00,0.772
2015-03-16T22:15:00Z,28.00,26.00,-2.00,14.00,0.867
2015-03-16T22:16:00Z,25.00,25.00,0.00,14.00,0.772
2015-03-16T22:17:00Z,27.00,26.00,-1.00,13.00,0.836
2015-03-16T22:18:00Z,28.00,27.00,-1.00,13.00,0.867
2015-03-16T22:19:00Z,25.00,25.00,0.00,13.00,0.772
2015-03-16T22:20:00Z,23.00,24.00,1.00,13.00,0.709
2015-03-16T22:21:00Z,26.00,26.00,0.00,13.00,0.804
2015-03-16T22:22:00Z,26.00,26.00,0.00,13.00,0.804
2015-03-16T22:23:00Z,25.00,25.00,0.00,13.00,0.772
2015-03-16T22:24:00Z,24.00,24.00,0.00,13.00,0.740
2015-03-16T22:25:00Z,23.00,23.00,0.00,13.00,0.709
2015-03-16T22:26:00Z,23.00,23.00,0.00,12.00,0.709
2015-03-16T22:27:00Z,25.00,23.00,-2.00,12.00,0.772
2015-03-16T22:28:00Z,26.00,23.00,-3.00,12.00,0.804
2015-03-16T22:29:00Z,26.00,23.00,-3.00,12.00,0.804
2015-03-16T22:30:00Z,26.00,25.00,-1.00,12.00,0.804
2015-03-16T22:31:00Z,26.00,25.00,-1.00,13.00,0.804
2015-03-16T22:32:00Z,28.00,25.00,-3.00,13.00,0.867
2015-03-16T22:33:00Z,29.00,25.00,-4.00,13.00,0.899
2015-03-16T22:34:00Z,26.00,25.00,-1.00,13.00,0.804
2015-03-16T22:35:00Z,27.00,25.00,-2.00,13.00,0.836
2015-03-16T22:36:00Z,28.00,24.00,-4.00,13.00,0.867
2015-03-16T22:37:00Z,28.00,23.00,-5.00,12.00,0.867
2015-03-16T22:38:00Z,26.00,24.00,-2.00,12.00,0.804
2015-03-16T22:39:00Z,26.00,23.00,-3.00,12.00,0.804
2015-03-16T22:40:00Z,26.00,23.00,-3.00,12.00,0.804
2015-03-16T22:41:00Z,26.00,23.00,-3.00,12.00,0.804
2015-03-16T22:42:00Z,25.00,21.00,-4.00,11.00,0.772
2015-03-16T22:43:00Z,28.00,22.00,-6.00,11.00,0.867
2015-03-16T22:44:00Z,30.00,24.00,-6.00,11.00,0.931
2015-03-16T22:45:00Z,32.00,25.00,-7.00,11.00,0.996
2015-03-16T22:46:00Z,30.00,27.00,-3.00,12.00,0.931
2015-03-16T22:47:00Z,31.00,29.00,-2.00,12.00,0.964
2015-03-16T22:48:00Z,29.00,28.00,-1.00,13.00,0.899
2015-03-16T22:49:00Z,26.00,26.00,0.00,13.00,0.804
2015-03-16T22:50:00Z,22.00,22.00,0.00,13.00,0.677
2015-03-16T22:51:00Z,23.00,22.00,-1.00,13.00,0.709
2015-03-16T22:52:00Z,24.00,23.00,-1.00,14.00,0.740
2015-03-16T22:53:00Z,24.00,22.00,-2.00,14.00,0.740
2015-03-16T22:54:00Z,28.00,24.00,-4.00,14.00,0.867
2015-03-16T22:55:00Z,28.00,24.00,-4.00,14.00,0.867
2015-03-16T22:56:00Z,29.00,25.00,-4.00,14.00,0.899
2015-03-16T22:57:00Z,30.00,25.00,-5.00,14.00,0.931
2015-03-16T22:58:00Z,32.00,25.00,-7.00,14.00,0.996
2015-03-16T22:59:00Z,30.00,25.00,-5.00,14.00,0.931
2015-03-16T23:00:00Z,30.00,24.00,-6.00,15.00,0.931
2015-03-16T23:01:00Z,28.00,23.00,-5.00,15.00,0.867
2015-03-16T23:02:00Z,27.00,23.00,-4.00,14.00,0.836
2015-03-16T23:03:00Z,28.00,25.00,-3.00,14.00,0.867
2015-03-16T23:04:00Z,28.00,24.00,-4.00,14.00,0.867
2015-03-16T23:05:00Z,28.00,23.00,-5.00,15.00,0.867
2015-03-16T23:06:00Z,34.00,25.00,-9.00,14.00,1.060
2015-03-16T23:07:00Z,30.00,24.00,-6.00,14.00,0.931
2015-03-16T23:08:00Z,30.00,24.00,-6.00,14.00,0.931
2015-03-16T23:09:00Z,32.00,24.00,-8.00,13.00,0.996
2015-03-16T23:10:00Z,32.00,27.00,-5.00,13.00,0.996
2015-03-16T23:11:00Z,30.00,27.00,-3.00,13.00,0.931
2015-03-16T23:12:00Z,28.00,25.00,-3.00,13.00,0.867
2015-03-16T23:13:00Z,28.00,24.00,-4.00,12.00,0.867
2015-03-16T23:14:00Z,29.00,24.00,-5.00,12.00,0.899
2015-03-16T23:15:00Z,28.00,23.00,-5.00,12.00,0.867
2015-03-16T23:16:00Z,30.00,23.00,-7.00,11.00,0.931
2015-03-16T23:17:00Z,31.00,23.00,-8.00,11.00,0.964
2015-03-16T23:18:00Z,31.00,22.00,-9.00,11.00,0.964
2015-03-16T23:19:00Z,31.00,22.00,-9.00,11.00,0.964
2015-03-16T23:20:00Z,30.00,21.00,-9.00,11.00,0.931
2015-03-16T23:21:00Z,31.00,21.00,-10.00,11.00,0.964
2015-03-16T23:22:00Z,35.00,24.00,-11.00,11.00,1.093
2015-03-16T23:23:00Z,38.00,25.00,-13.00,11.00,1.191
2015-03-16T23:24:00Z,39.00,27.00,-12.00,11.00,1.223
2015-03-16T23:25:00Z,35.00,26.00,-9.00,12.00,1.093
2015-03-16T23:26:00Z,32.00,25.00,-7.00,12.00,0.996
2015-03-16T23:27:00Z,34.00,25.00,-9.00,12.00,1.060
2015-03-16T23:28:00Z,32.00,24.00,-8.00,13.00,0.996
2015-03-16T23:29:00Z,34.00,25.00,-9.00,13.00,1.060
2015-03-16T23:30:00Z,39.00,30.00,-9.00,13.00,1.223
2015-03-16T23:31:00Z,44.00,34.00,-10.00,13.00,1.388
2015-03-16T23:32:00Z,44.00,36.00,-8.00,13.00,1.388
2015-03-16T23:33:00Z,42.00,35.00,-7.00,13.00,1.322
2015-03-16T23:34:00Z,38.00,32.00,-6.00,13.00,1.191
2015-03-16T23:35:00Z,35.00,31.00,-4.00,13.00,1.093
2015-03-16T23:36:00Z,38.00,32.00,-6.00,13.00,1.191
2015-03-16T23:37:00Z,35.00,29.00,-6.00,13.00,1.093
2015-03-16T23:38:00Z,34.00,29.00,-5.00,13.00,1.060
2015-03-16T23:39:00Z,32.00,28.00,-4.00,12.00,0.996
2015-03-16T23:40:00Z,33.00,26.00,-7.00,11.00,1.028
2015-03-16T23:41:00Z,30.00,25.00,-5.00,11.00,0.931
2015-03-16T23:42:00Z,32.00,25.00,-7.00,11.00,0.996
2015-03-16T23:43:00Z,36.00,27.00,-9.00,12.00,1.125
2015-03-16T23:44:00Z,43.00,32.00,-11.00,12.00,1.355
2015-03-16T23:45:00Z,48.00,37.00,-11.00,12.00,1.521
2015-03-16T23:46:00Z,41.00,31.00,-10.00,12.00,1.289
2015-03-16T23:47:00Z,39.00,29.00,-10.00,12.00,1.223
2015-03-16T23:48:00Z,36.00,27.00,-9.00,12.00,1.125
2015-03-16T23:49:00Z,32.00,26.00,-6.00,12.00,0.996
2015-03-16T23:50:00Z,28.00,25.00,-3.00,12.00,0.867
2015-03-16T23:51:00Z,26.00,26.00,0.00,11.00,0.804
2015-03-16T23:52:00Z,27.00,24.00,-3.00,11.00,0.836
2015-03-16T23:53:00Z,29.00,21.00,-8.00,11.00,0.899
2015-03-16T23:54:00Z,27.00,18.00,-9.00,11.00,0.836
2015-03-16T23:55:00Z,29.00,20.00,-9.00,11.00,0.899
2015-03-16T23:56:00Z,28.00,21.00,-7.00,11.00,0.867
2015-03-16T23:57:00Z,29.00,21.00,-8.00,13.00,0.899
2015-03-16T23:58:00Z,40.00,28.00,-12.00,13.00,1.256
2015-03-16T23:59:00Z,45.00,31.00,-14.00,13.00,1.421
2015-03-17T00:00:00Z,50.00,31.00,-19.00,15.00,1.587
2015-03-17T00:01:00Z,43.00,27.00,-16.00,15.00,1.355
2015-03-17T00:02:00Z,32.00,24.00,-8.00,15.00,0.996
2015-03-17T00:03:00Z,34.00,27.00,-7.00,14.00,1.060
2015-03-17T00:04:00Z,26.00,26.00,0.00,14.00,0.804
2015-03-17T00:05:00Z,39.00,22.00,-17.00,14.00,1.223
2015-03-17T00:06:00Z,40.00,18.00,-22.00,14.00,1.256
2015-03-17T00:07:00Z,31.00,17.00,-14.00,15.00,0.964
2015-03-17T00:08:00Z,37.00,20.00,-17.00,15.00,1.158
2015-03-17T00:09:00Z,48.00,32.00,-16.00,16.00,1.521
2015-03-17T00:10:00Z,50.00,36.00,-14.00,18.00,1.587
2015-03-17T00:11:00Z,39.00,25.00,-14.00,18.00,1.223
2015-03-17T00:12:00Z,43.00,30.00,-13.00,18.00,1.355
2015-03-17T00:13:00Z,55.00,34.00,-21.00,17.00,1.756
2015-03-17T00:14:00Z,49.00,31.00,-18.00,17.00,1.554
2015-03-17T00:15:00Z,44.00,29.00,-15.00,17.00,1.388
2015-03-17T00:16:00Z,31.00,26.00,-5.00,17.00,0.964
2015-03-17T00:17:00Z,35.00,31.00,-4.00,16.00,1.093
2015-03-17T00:18:00Z,44.00,36.00,-8.00,15.00,1.388
2015-03-17T00:19:00Z,39.00,31.00,-8.00,15.00,1.223
2015-03-17T00:20:00Z,28.00,25.00,-3.00,15.00,0.867
2015-03-17T00:21:00Z,28.00,26.00,-2.00,14.00,0.867
2015-03-17T00:22:00Z,33.00,30.00,-3.00,15.00,1.028
2015-03-17T00:23:00Z,33.00,30.00,-3.00,15.00,1.028
2015-03-17T00:24:00Z,34.00,28.00,-6.00,15.00,1.060
2015-03-17T00:25:00Z,34.00,29.00,-5.00,15.00,1.060
2015-03-17T00:26:00Z,36.00,28.00,-8.00,15.00,1.125
2015-03-17T00:27:00Z,35.00,29.00,-6.00,15.00,1.093
2015-03-17T00:28:00Z,37.00,28.00,-9.00,15.00,1.158
2015-03-17T00:29:00Z,37.00,29.00,-8.00,15.00,1.158
2015-03-17T00:30:00Z,34.00,29.00,-5.00,16.00,1.060
2015-03-17T00:31:00Z,33.00,28.00,-5.00,16.00,1.028
2015-03-17T00:32:00Z,34.00,26.00,-8.00,16.00,1.060
2015-03-17T00:33:00Z,33.00,24.00,-9.00,17.00,1.028
2015-03-17T00:34:00Z,34.00,25.00,-9.00,16.00,1.060
2015-03-17T00:35:00Z,38.00,26.00,-12.00,16.00,1.191
2015-03-17T00:36:00Z,38.00,25.00,-13.00,15.00,1.191
2015-03-17T00:37:00Z,39.00,25.00,-14.00,14.00,1.223
2015-03-17T00:38:00Z,38.00,25.00,-13.00,14.00,1.191
2015-03-17T00:39:00Z,38.00,25.00,-13.00,13.00,1.191
2015-03-17T00:40:00Z,37.00,23.00,-14.00,13.00,1.158
2015-03-17T00:41:00Z,39.00,23.00,-16.00,13.00,1.223
2015-03-17T00:42:00Z,38.00,22.00,-16.00,12.00,1.191
2015-03-17T00:43:00Z,37.00,22.00,-15.00,12.00,1.158
2015-03-17T00:44:00Z,35.00,23.00,-12.00,11.00,1.093
2015-03-17T00:45:00Z,35.00,23.00,-12.00,12.00,1.093
2015-03-17T00:46:00Z,35.00,23.00,-12.00,11.00,1.093
2015-03-17T00:47:00Z,34.00,23.00,-11.00,11.00,1.060
2015-03-17T00:48:00Z,33.00,23.00,-10.00,11.00,1.028
2015-03-17T00:49:00Z,34.00,23.00,-11.00,11.00,1.060
2015-03-17T00:50:00Z,35.00,22.00,-13.00,12.00,1.093
2015-03-17T00:51:00Z,34.00,20.00,-14.00,11.00,1.060
2015-03-17T00:52:00Z,32.00,19.00,-13.00,11.00,0.996
2015-03-17T00:53:00Z,33.00,21.00,-12.00,11.00,1.028
2015-03-17T00:54:00Z,35.00,24.00,-11.00,11.00,1.093
2015-03-17T00:55:00Z,34.00,22.00,-12.00,11.00,1.060
2015-03-17T00:56:00Z,34.00,21.00,-13.00,12.00,1.060
2015-03-17T00:57:00Z,36.00,23.00,-13.00,11.00,1.125
2015-03-17T00:58:00Z,34.00,22.00,-12.00,12.00,1.060
2015-03-17T00:59:00Z,33.00,23.00,-10.00,12.00,1.028
2015-03-17T01:00:00Z,39.00,29.00,-10.00,12.00,1.223
